capID,code,trapper,site,day,date,trap,trap.type,species,age,sex,breed,recap,left.tag,right.tag,clipped,total.wt,bag.wt,body.lgth,tail.lgth,comments,catnum,indID,tail.ratio,weight
775,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,C8,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,D7,S,PEMA,J,M,N,N,459,NA,NA,27,15,60,50,NA,NA,459,0.833333333333333,12
777,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,B9,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,B5,S,PEMA,A,M,T,Y,139,NA,NA,31,15,80,68,one large testicle,NA,139,0.85,16
779,HIDODD-2-B,HEM,HIDODD,2,2017-07-26,A6,S,PEMA,A,M,T,N,479,NA,NA,31,15,80,72,really vocal,NA,475,0.9,16
780,HIDODD-3-A,HEM,HIDODD,3,2017-07-27,B7,S,PEMA,A,M,T,Y,NA,251,NA,32,12,80,74,right tag,NA,251,0.925,20
781,HIDODD-3-A,HEM,HIDODD,3,2017-07-27,A7,S,PEMA,A,M,T,Y,475,NA,NA,32,14,79,70,NA,NA,475,0.886075949367089,18
782,HIDODD-3-A,HEM,HIDODD,3,2017-07-27,A8,S,PEMA,A,F,P,Y,461,NA,NA,33,15,78,66,NA,NA,461,0.846153846153846,18
783,HIDODD-3-A,HEM,HIDODD,3,2017-07-27,E10,S,PEMA,A,F,P,Y,265,NA,NA,33,16,72,68,NA,NA,265,0.944444444444444,17
784,HIDODD-3-A,HEM,HIDODD,3,2017-07-27,J10,L,SPRU,A,MD,MD,Y,NA,NA,NA,36,17,NA,NA,escaped,NA,NA,NA,19
785,HIDODD-3-A,HEM,HIDODD,3,2017-07-27,I9,S,PEMA,A,F,P,Y,469,NA,NA,39,15,80,71,NA,NA,469,0.8875,24
786,HIDODD-3-A,HEM,HIDODD,3,2017-07-27,H9,S,PEMA,A,M,T,Y,271,NA,NA,35,16,84,80,NA,NA,271,0.952380952380952,19
787,HIDODD-3-A,HEM,HIDODD,3,2017-07-27,G9,L,PEMA,A,M,T,Y,371,NA,NA,36,11,82,63,NA,NA,371,0.768292682926829,25
788,HIDODD-3-A,HEM,HIDODD,3,2017-07-27,F9,S,PEMA,A,M,T,N,259,NA,NA,32,16,86,73,NA,NA,259,0.848837209302326,16
789,HIDODD-3-A,HEM,HIDODD,3,2017-07-27,E9,L,TASE,S,F,N,N,254,NA,NA,67,13,NA,NA,have photos for coloration,NA,254,NA,54
790,HIDODD-3-A,HEM,HIDODD,3,2017-07-27,D6,L,PEMA,A,M,T,Y,267,NA,NA,38,18,78,71,NA,NA,267,0.91025641025641,20
791,HIDODD-3-A,HEM,HIDODD,3,2017-07-27,C8,S,PEMA,A,M,T,Y,270,NA,NA,32,16,72,70,NA,NA,270,0.972222222222222,16
792,HIDODD-3-A,HEM,HIDODD,3,2017-07-27,F8,L,PEMA,S,M,N,Y,266,NA,NA,31,17,68,66,very grey; but bicolored,NA,266,0.970588235294118,14
793,HIDODD-3-A,HEM,HIDODD,3,2017-07-27,C7,L,PEMA,S,F,N,Y,272,NA,NA,32,16,69,66,NA,NA,272,0.956521739130435,16
794,HIDODD-3-A,HEM,HIDODD,3,2017-07-27,I6,S,PEMA,A,M,T,Y,141,NA,NA,31,15,74,68,NA,NA,141,0.918918918918919,16
795,HIDODD-3-B,AMM,HIDODD,3,2017-07-27,A3,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,HIDODD-3-B,AMM,HIDODD,3,2017-07-27,B4,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
797,HIDODD-3-B,AMM,HIDODD,3,2017-07-27,H6,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,HIDODD-3-B,AMM,HIDODD,3,2017-07-27,H5,S,PEMA,S,M,T,Y,353,NA,NA,51,35,74,59,NA,NA,353,0.797297297297297,16
799,HIDODD-3-B,AMM,HIDODD,3,2017-07-27,F5,S,PEMA,A,F,P,Y,137,NA,NA,50,33,88,64,NA,NA,137,0.727272727272727,17
800,HIDODD-3-B,AMM,HIDODD,3,2017-07-27,J4,L,TASE,A,F,L,Y,472,NA,NA,115,33,NA,NA,NA,NA,472,NA,82
801,HIDODD-3-B,AMM,HIDODD,3,2017-07-27,C5,L,PEMA,A,M,T,Y,139,NA,NA,51,33,82,68,NA,NA,139,0.829268292682927,18
802,HIDODD-3-B,AMM,HIDODD,3,2017-07-27,E4,S,PEMA,A,F,P,Y,133,NA,NA,49,34,79,70,NA,NA,133,0.886075949367089,15
803,HIDODD-3-B,AMM,HIDODD,3,2017-07-27,F3,S,PEBO,A,F,P,N,136,NA,NA,57,33,90,93,ears 16mm; tail tufted at end,NA,136,1.03333333333333,24
804,HIDODD-3-B,AMM,HIDODD,3,2017-07-27,A4,S,PEMA,S,M,T,Y,146,NA,NA,49,33,82,61,NA,NA,146,0.74390243902439,16
805,HIDODD-3-B,AMM,HIDODD,3,2017-07-27,C3,L,PEMA,S,M,N,N,372,NA,NA,51,33,84,67,very grey,NA,372,0.797619047619048,18
806,HIDODD-3-B,AMM,HIDODD,3,2017-07-27,B1,S,SPRU,MD,MD,MD,MD,NA,NA,NA,NA,NA,NA,NA,escaped,NA,NA,NA,NA
807,HIDODD-3-B,AMM,HIDODD,3,2017-07-27,G2,S,PEMA,S,M,T,Y,356,NA,NA,47,35,82,64,NA,NA,356,0.780487804878049,12
808,HIDODD-3-B,AMM,HIDODD,3,2017-07-27,J1,L,PEMA,A,F,L,Y,369,NA,NA,52,33,93,78,NA,NA,369,0.838709677419355,19
809,HIDODD-3-B,AMM,HIDODD,3,2017-07-27,F2,L,PEMA,A,F,P,Y,145,NA,NA,58,33,94,74,NA,NA,145,0.787234042553192,25
811,HISHRU-1-A,KAT MFS,HISHRU,1,2017-08-08,A10,S,TAAM,S,M,N,N,819,NA,NA,93,32,NA,NA,white tipped hairs,NA,819,NA,61
812,HISHRU-1-A,KAT MFS,HISHRU,1,2017-08-08,A9,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sprung by chipping sparrow,NA,NA,NA,NA
813,HISHRU-1-A,KAT MFS,HISHRU,1,2017-08-08,A8,S,PEMA,A,M,T,N,820,NA,NA,52,32,85,70,NA,NA,820,0.823529411764706,20
814,HISHRU-1-A,KAT MFS,HISHRU,1,2017-08-08,A1,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sprung by juvenile flycatcher,NA,NA,NA,NA
815,HISHRU-1-A,KAT MFS,HISHRU,1,2017-08-08,B1,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
816,HISHRU-1-A,KAT MFS,HISHRU,1,2017-08-08,C2,S,PEMA,A,M,T,N,817,NA,NA,55,35,88,65,NA,NA,817,0.738636363636364,20
817,HISHRU-1-A,KAT MFS,HISHRU,1,2017-08-08,C5,L,PEMA,A,M,T,N,186,NA,NA,54,34,84,68,NA,NA,186,0.80952380952381,20
818,HISHRU-1-A,KAT MFS,HISHRU,1,2017-08-08,D6,L,PEMA,A,F,P,N,811,NA,NA,59,34,100,75,NA,NA,811,0.75,25
819,HISHRU-1-A,KAT MFS,HISHRU,1,2017-08-08,C8,S,PEMA,A,M,T,N,38,NA,NA,52,35,82,65,NA,NA,038,0.792682926829268,17
820,HISHRU-1-A,KAT MFS,HISHRU,1,2017-08-08,E10,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,HISHRU-1-A,KAT MFS,HISHRU,1,2017-08-08,E7,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
822,HISHRU-1-A,KAT MFS,HISHRU,1,2017-08-08,E6,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
823,HISHRU-1-A,KAT MFS,HISHRU,1,2017-08-08,E4,S,PEMA,A,M,T,N,816,NA,NA,56,34,85,75,NA,NA,816,0.882352941176471,22
824,HISHRU-1-B,AMM,HISHRU,1,2017-08-08,J10,L,PEMA,A,M,T,N,710,NA,NA,55,36,75,72,NA,NA,710,0.96,19
825,HISHRU-1-B,AMM,HISHRU,1,2017-08-08,J8,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,HISHRU-1-B,AMM,HISHRU,1,2017-08-08,J5,S,PEMA,A,M,T,N,147,NA,NA,54,35,86,70,NA,NA,147,0.813953488372093,19
827,HISHRU-1-B,AMM,HISHRU,1,2017-08-08,I7,L,PEMA,A,F,P,N,718,NA,NA,54,34,82,71,NA,NA,718,0.865853658536585,20
828,HISHRU-1-B,AMM,HISHRU,1,2017-08-08,I9,L,PEMA,J,M,N,N,368,NA,NA,52,36,75,56,NA,NA,368,0.746666666666667,16
829,HISHRU-1-B,AMM,HISHRU,1,2017-08-08,I10,S,PEMA,J,F,N,N,365,NA,NA,45,35,73,64,NA,NA,365,0.876712328767123,10
830,HISHRU-1-B,AMM,HISHRU,1,2017-08-08,H9,S,SPRU,A,MD,MD,N,NA,NA,NA,NA,NA,NA,NA,escaped,NA,NA,NA,NA
831,HISHRU-1-B,AMM,HISHRU,1,2017-08-08,H1,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
832,HISHRU-1-B,AMM,HISHRU,1,2017-08-08,G9,L,PEMA,A,F,P,N,701,NA,NA,53,36,84,77,NA,NA,701,0.916666666666667,17
833,HISHRU-1-B,AMM,HISHRU,1,2017-08-08,G10,S,PEMA,A,M,T,N,709,NA,NA,49,33,77,60,NA,NA,709,0.779220779220779,16
834,HISHRU-1-B,AMM,HISHRU,1,2017-08-08,F5,L,PEMA,A,M,T,N,374,NA,NA,52,36,82,79,large ears; not REME,NA,374,0.963414634146341,16
835,HISHRU-2-A,AMM,HISHRU,2,2017-08-09,A9,L,PEMA,A,F,L,N,134,NA,NA,51,34,75,75,NA,NA,134,1,17
836,HISHRU-2-A,AMM,HISHRU,2,2017-08-09,A8,S,PEMA,A,M,T,Y,820,NA,NA,52,36,85,70,NA,NA,820,0.823529411764706,16
837,HISHRU-2-A,AMM,HISHRU,2,2017-08-09,A5,L,PEMA,S,F,P,N,725,NA,NA,50,36,74,66,very grey,NA,725,0.891891891891892,14
838,HISHRU-2-A,AMM,HISHRU,2,2017-08-09,A4,S,TAQU,S,F,N,N,719,NA,NA,105,35,NA,NA,could be juvenile? No apparent nipples,NA,719,NA,70
839,HISHRU-2-A,AMM,HISHRU,2,2017-08-09,A3,L,PEMA,S,F,P,N,132,NA,NA,56,36,80,70,NA,NA,132,0.875,20
840,HISHRU-2-A,AMM,HISHRU,2,2017-08-09,A2,S,PEMA,A,M,T,Y,186,NA,NA,57,37,89,65,NA,NA,186,0.730337078651685,20
841,HISHRU-2-A,AMM,HISHRU,2,2017-08-09,C10,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,HISHRU-2-A,AMM,HISHRU,2,2017-08-09,C7,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843,HISHRU-2-A,AMM,HISHRU,2,2017-08-09,C2,S,PEMA,A,M,T,Y,817,NA,NA,55,35,87,66,NA,NA,817,0.758620689655172,20
844,HISHRU-2-A,AMM,HISHRU,2,2017-08-09,D9,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,never set,NA,NA,NA,NA
845,HISHRU-2-A,AMM,HISHRU,2,2017-08-09,E8,S,TAQU,S,F,N,N,720,NA,NA,95,33,NA,NA,NA,NA,720,NA,62
846,HISHRU-2-B,KAT MFS,HISHRU,2,2017-08-09,J10,L,PEMA,A,F,P,N,822,NA,NA,59,33,95,62,NA,NA,822,0.652631578947368,26
847,HISHRU-2-B,KAT MFS,HISHRU,2,2017-08-09,J8,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,full of beetles,NA,NA,NA,NA
848,HISHRU-2-B,KAT MFS,HISHRU,2,2017-08-09,J6,L,PEMA,A,F,P,N,34,NA,NA,61,33,93,65,NA,NA,034,0.698924731182796,28
849,HISHRU-2-B,KAT MFS,HISHRU,2,2017-08-09,I10,S,PEMA,A,M,T,Y,710,NA,NA,32,13,80,74,NA,NA,710,0.925,19
850,HISHRU-2-B,KAT MFS,HISHRU,2,2017-08-09,J5,S,PEMA,A,M,T,Y,147,NA,NA,53,35,85,69,NA,NA,147,0.811764705882353,18
851,HISHRU-2-B,KAT MFS,HISHRU,2,2017-08-09,I7,L,PEMA,A,F,P,Y,718,NA,NA,32,13,83,74,NA,NA,718,0.891566265060241,19
852,HISHRU-2-B,KAT MFS,HISHRU,2,2017-08-09,J1,S,PEMA,A,M,T,Y,816,NA,NA,54,33,83,76,NA,NA,816,0.91566265060241,21
853,HISHRU-2-B,KAT MFS,HISHRU,2,2017-08-09,H3,S,PEMA,A,F,P,N,804,NA,NA,53,33,90,66,NA,NA,804,0.733333333333333,20
854,HISHRU-2-B,KAT MFS,HISHRU,2,2017-08-09,H4,L,PEMA,A,M,T,N,821,NA,NA,30,15,79,76,NA,NA,821,0.962025316455696,15
855,HISHRU-2-B,KAT MFS,HISHRU,2,2017-08-09,H6,L,PEMA,A,M,T,N,806,NA,NA,53,34,NA,NA,NA,NA,806,NA,19
857,HISHRU-2-B,KAT MFS,HISHRU,2,2017-08-09,G9,L,SPBE,A,M,N,N,17,NA,NA,830,80,NA,NA,NA,NA,017,NA,750
858,HISHRU-2-B,KAT MFS,HISHRU,2,2017-08-09,G5,L,PEMA,A,M,T,Y,374,NA,NA,53,35,81,74,NA,NA,374,0.91358024691358,18
859,HISHRU-2-B,KAT MFS,HISHRU,2,2017-08-09,F9,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860,HISHRU-2-B,KAT MFS,HISHRU,2,2017-08-09,E9,L,TAAM,S,M,N,Y,819,NA,NA,95,35,NA,NA,CHANGE ID OF PREVOUS CAPTURE,NA,819,NA,60
861,HISHRU-3-A,KAT,HISHRU,3,2017-08-10,E10,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,HISHRU-3-A,KAT,HISHRU,3,2017-08-10,E6,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,treadle jammed,NA,NA,NA,NA
863,HISHRU-3-A,KAT,HISHRU,3,2017-08-10,E2,S,PEMA,A,M,T,Y,816,NA,NA,39,18,81,75,NA,NA,816,0.925925925925926,21
864,HISHRU-3-A,KAT,HISHRU,3,2017-08-10,F1,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,treadle jammed,NA,NA,NA,NA
865,HISHRU-3-A,KAT,HISHRU,3,2017-08-10,F4,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,treadle too tight,NA,NA,NA,NA
866,HISHRU-3-A,KAT,HISHRU,3,2017-08-10,F9,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867,HISHRU-3-A,KAT,HISHRU,3,2017-08-10,F8,L,SPBE,A,M,T,Y,17,NA,NA,830,40,NA,NA,NA,NA,017,NA,790
868,HISHRU-3-A,KAT,HISHRU,3,2017-08-10,G10,S,PEMA,A,F,P,Y,822,NA,NA,37,13,85,78,NA,NA,822,0.917647058823529,24
869,HISHRU-3-A,KAT,HISHRU,3,2017-08-10,D7,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,large hole in trap,NA,NA,NA,NA
870,HISHRU-3-A,KAT,HISHRU,3,2017-08-10,D10,S,PEMA,A,M,T,N,876,NA,NA,33,16,75,70,NA,NA,876,0.933333333333333,17
871,HISHRU-3-A,KAT,HISHRU,3,2017-08-10,G2,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,trap on side,NA,NA,NA,NA
872,HISHRU-3-A,KAT,HISHRU,3,2017-08-10,G5,L,PEMA,A,M,T,Y,374,NA,NA,29,13,81,79,NA,NA,374,0.975308641975309,16
873,HISHRU-3-B,BSM,HISHRU,3,2017-08-10,J10,L,PEMA,A,M,T,Y,709,NA,NA,52,35,72,62,NA,NA,709,0.861111111111111,17
874,HISHRU-3-B,BSM,HISHRU,3,2017-08-10,I2,S,PEMA,A,F,P,Y,804,NA,NA,56,38,80,68,NA,NA,804,0.85,18
875,HISHRU-3-B,BSM,HISHRU,3,2017-08-10,I7,L,PEMA,A,F,P,Y,718,NA,NA,54,35,82,72,NA,NA,718,0.878048780487805,19
876,HISHRU-3-B,BSM,HISHRU,3,2017-08-10,H2,S,PEMA,J,M,N,Y,368,NA,NA,49,32,75,60,NA,NA,368,0.8,17
877,HISHRU-3-B,BSM,HISHRU,3,2017-08-10,H5,S,PEMA,A,U,T,Y,821,NA,NA,52,37,78,75,NA,NA,821,0.961538461538462,15
878,HISHRU-3-B,BSM,HISHRU,3,2017-08-10,H4,L,PEMA,A,F,P,Y,34,NA,NA,55,34,80,61,4 pinkies left in trap,NA,034,0.7625,21
879,HISHRU-3-B,BSM,HISHRU,3,2017-08-10,H6,L,PEMA,A,M,T,Y,710,NA,NA,17,NA,80,68,dead,KING-006,710,0.85,NA
880,HISHRU-3-B,BSM,HISHRU,3,2017-08-10,H8,S,PEMA,A,M,T,Y,147,NA,NA,53,34,85,70,NA,NA,147,0.823529411764706,19
881,HISHRU-3-C,MFS,HISHRU,3,2017-08-10,A9,L,PEMA,A,F,N,Y,134,NA,NA,52,35,85,74,NA,NA,134,0.870588235294118,17
882,HISHRU-3-C,MFS,HISHRU,3,2017-08-10,A8,S,SPRU,MD,MD,MD,MD,NA,NA,NA,NA,NA,NA,NA,escaped,NA,NA,NA,NA
883,HISHRU-3-C,MFS,HISHRU,3,2017-08-10,A6,S,PEMA,J,F,N,Y,725,NA,NA,50,36,81,66,NA,NA,725,0.814814814814815,14
884,HISHRU-3-C,MFS,HISHRU,3,2017-08-10,A4,S,PEMA,A,M,T,Y,186,NA,NA,51,34,82,64,NA,NA,186,0.780487804878049,17
885,HISHRU-3-C,MFS,HISHRU,3,2017-08-10,A3,L,PEMA,A,F,N,Y,132,NA,NA,54,35,76,69,NA,NA,132,0.907894736842105,19
886,HISHRU-3-C,MFS,HISHRU,3,2017-08-10,A1,L,TAQU,A,F,N,Y,719,NA,NA,102,36,NA,NA,NA,NA,719,NA,66
887,HISHRU-3-C,MFS,HISHRU,3,2017-08-10,B2,L,PEMA,A,M,T,Y,817,NA,NA,51,34,88,63,NA,NA,817,0.715909090909091,17
888,HISHRU-3-C,MFS,HISHRU,3,2017-08-10,C8,S,PEMA,A,M,T,Y,806,NA,NA,55,35,90,78,NA,NA,806,0.866666666666667,20
889,HISHRU-3-C,MFS,HISHRU,3,2017-08-10,C3,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sprung by juvenile flycatcher,NA,NA,NA,NA
890,HISQUE-1-A,BSM,HISQUE,1,2017-08-01,G3,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA,NA,NA,NA
891,HISQUE-1-A,BSM,HISQUE,1,2017-08-01,G4,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA,NA,NA,NA
892,HISQUE-1-A,BSM,HISQUE,1,2017-08-01,G5,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA,NA,NA,NA
893,HISQUE-1-A,BSM,HISQUE,1,2017-08-01,H5,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA,NA,NA,NA
894,HISQUE-1-A,BSM,HISQUE,1,2017-08-01,J10,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA,NA,NA,NA
895,HISQUE-1-A,BSM,HISQUE,1,2017-08-01,J9,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA,NA,NA,NA
896,HISQUE-1-A,BSM,HISQUE,1,2017-08-01,J7,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA,NA,NA,NA
897,HISQUE-1-A,BSM,HISQUE,1,2017-08-01,J6,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA,NA,NA,NA
898,HISQUE-1-A,BSM,HISQUE,1,2017-08-01,A6,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA,NA,NA,NA
899,HISQUE-1-A,BSM,HISQUE,1,2017-08-01,H4,S,PEMA,A,F,P,N,3,NA,NA,53,34,86,75,NA,NA,003,0.872093023255814,19
900,HISQUE-1-A,BSM,HISQUE,1,2017-08-01,G8,S,PEMA,A,M,T,N,NA,NA,NA,15,NA,82,79,dead,KING-075,KING-075,0.963414634146341,NA
901,HISQUE-1-A,BSM,HISQUE,1,2017-08-01,I4,S,PEMA,A,M,T,N,NA,NA,NA,16,NA,90,76,dead,KING-093,KING-093,0.844444444444444,NA
902,HISQUE-1-A,BSM,HISQUE,1,2017-08-01,B8,S,PEMA,A,F,P,N,39,NA,NA,55,34,91,75,NA,NA,039,0.824175824175824,21
903,HISQUE-1-A,BSM,HISQUE,1,2017-08-01,A9,S,PEMA,A,M,N,N,199,NA,NA,49,35,84,71,NA,NA,199,0.845238095238095,14
904,HISQUE-1-B,JMP,HISQUE,1,2017-08-01,D9,L,PEMA,A,M,T,N,212,NA,NA,63,45,75,64,NA,NA,212,0.853333333333333,18
905,HISQUE-1-B,JMP,HISQUE,1,2017-08-01,F10,S,PEMA,A,F,P,N,476,NA,NA,60,44,75,66,NA,NA,476,0.88,16
906,HISQUE-1-B,JMP,HISQUE,1,2017-08-01,D2,S,PEMA,A,F,P,N,NA,NA,NA,26,NA,79,78,dead,KING-085,KING-085,0.987341772151899,NA
907,HISQUE-1-B,JMP,HISQUE,1,2017-08-01,D3,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,HISQUE-1-B,JMP,HISQUE,1,2017-08-01,D5,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,HISQUE-1-B,JMP,HISQUE,1,2017-08-01,F1,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,HISQUE-1-B,JMP,HISQUE,1,2017-08-01,F3,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,HISQUE-1-B,JMP,HISQUE,1,2017-08-01,F4,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,HISQUE-2-A,KAT BSM,HISQUE,2,2017-08-02,A1,S,PEMA,A,F,P,N,195,NA,NA,56,38,73,69,NA,NA,195,0.945205479452055,18
913,HISQUE-2-A,KAT BSM,HISQUE,2,2017-08-02,A3,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA,NA,NA,NA
914,HISQUE-2-A,KAT BSM,HISQUE,2,2017-08-02,A4,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,probably sprung by bear,NA,NA,NA,NA
915,HISQUE-2-A,KAT BSM,HISQUE,2,2017-08-02,C8,L,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,HISQUE-2-A,KAT BSM,HISQUE,2,2017-08-02,C5,S,MISS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,HISQUE-2-A,KAT BSM,HISQUE,2,2017-08-02,E4,L,PEMA,A,M,T,N,198,NA,NA,58,39,85,75,NA,NA,198,0.882352941176471,19
918,HISQUE-2-A,KAT BSM,HISQUE,2,2017-08-02,E6,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,HISQUE-2-A,KAT BSM,HISQUE,2,2017-08-02,E9,S,PEMA,A,F,P,Y,476,NA,NA,50,34,82,65,NA,NA,476,0.792682926829268,16
920,HISQUE-2-B,JMP,HISQUE,2,2017-08-02,J2,S,PEMA,A,M,T,N,206,NA,NA,59,41,65,68,NA,NA,206,1.04615384615385,18
921,HISQUE-2-B,JMP,HISQUE,2,2017-08-02,I10,L,PEMA,A,F,L,N,208,NA,NA,65,44,67,66,NA,NA,208,0.985074626865672,21
922,HISQUE-2-B,JMP,HISQUE,2,2017-08-02,H8,S,PEMA,A,M,T,Y,212,NA,NA,59,43,75,69,NA,NA,212,0.92,16
923,HISQUE-2-B,JMP,HISQUE,2,2017-08-02,F1,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,HISQUE-2-B,JMP,HISQUE,2,2017-08-02,F2,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,HISQUE-2-B,JMP,HISQUE,2,2017-08-02,F3,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,HISQUE-2-B,JMP,HISQUE,2,2017-08-02,F4,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,HISQUE-2-B,JMP,HISQUE,2,2017-08-02,F5,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,HISQUE-2-B,JMP,HISQUE,2,2017-08-02,F10,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,HISQUE-3-A,KAT,HISQUE,3,2017-08-03,A6,L,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,HISQUE-3-A,KAT,HISQUE,3,2017-08-03,A7,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,on side; disturbed,NA,NA,NA,NA
931,HISQUE-3-A,KAT,HISQUE,3,2017-08-03,B10,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,HISQUE-3-A,KAT,HISQUE,3,2017-08-03,B9,L,PEMA,A,M,T,Y,199,NA,NA,35,22,77,72,slightly scrotal,NA,199,0.935064935064935,13
933,HISQUE-3-A,KAT,HISQUE,3,2017-08-03,B6,S,SPRU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934,HISQUE-3-A,KAT,HISQUE,3,2017-08-03,C2,L,PEMA,A,M,T,Y,198,NA,NA,40,24,81,76,NA,NA,198,0.938271604938272,16
935,HISQUE-3-A,KAT,HISQUE,3,2017-08-03,C7,S,PEMA,A,M,T,N,196,NA,NA,31,14,80,70,very scrotal,NA,196,0.875,17
